;Unnamed: 0_x;Interactor2.Symbol;Protein;Protein names;UniProt Localization;HPA Localization;OpenCell Localization;SimChrom Category;SimChrom-SL Category;MS-based studies;Abundance, ppm;PFAM;Protein length;Protein complexes;RNAInterID;Interactor1.Symbol;Category1;Species1;Category2;Species2;Raw_ID1;Raw_ID2;score;strong;weak;predict;Unnamed: 0_y;ensemblID;logFC;AveExpr;t;P.Value;adj.P.Val;B
82267;30676;AQR;O60306;RNA helicase aquarius;Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269);Nucleoplasm (Enhanced);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011; Ugur et al., 2023";16.9;"AAA_11(AAA domain,PF13086);AAA_12(AAA domain,PF13087);Aquarius_N_1st(Intron-binding protein aquarius N-terminus,PF16399);Aquarius_N_3rd(PF21144);Aquarius_N_2nd(PF21143)";1485;Intron-binding complex ,CPX-8065,ECO:0000353(physical interaction evidence used in manual assertion);RP09949099;MALAT1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:378938;NCBI:9716;0.3157;RT-PCR//Filter trap assay//Western blot//FISH//ICC;;catRAPID;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
82316;2567009;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635918;SNHG15;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:285958;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;966;ENSG00000232956;-2.77917597283892;1.81941702980103;-9.99049401552001;4.36370990206709e-12;1.65388536558525e-10;17.4717593121349
82318;2567004;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33661236;SNHG1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:23642;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;2023;ENSG00000255717;-3.1343954975797;3.5255615293517;-12.1724795306288;1.50067688859263e-14;2.52533906812367e-12;23.0956312855758
82320;2567010;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33616276;SNHG16;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100507246;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;17;ENSG00000163597;-1.76574685009836;3.88332039022155;-7.2253013716623;1.36790691052561e-08;1.73860555062877e-07;9.46585361999884
82321;2567011;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08636002;SNHG17;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:388796;NCBI:23543;0.3788;CLIP;eCLIP;Scan pipeline widely used MATCH algorithm;95;ENSG00000196756;-2.91593577289014;2.76693240053218;-11.8719733234314;3.16171674568078e-14;4.15666948408721e-12;22.3586429297008
82324;2567015;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635835;SNHG3;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:8420;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;1404;ENSG00000242125;-1.66215020983997;3.80442253035105;-6.53607722997152;1.14898325278424e-07;1.11634469849037e-06;7.35322044661673
82326;2567017;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33594388;SNHG5;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:387066;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;132;ENSG00000203875;-2.79357818092896;3.17229546572489;-7.92087451041262;1.6629897857665301e-09;2.70123476012347e-08;11.5609108469976
82327;2567018;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08636073;SNHG6;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:641638;NCBI:23543;0.3534;CLIP;eCLIP;;1482;ENSG00000245910;-3.02030504081192;2.13635252691397;-9.00111087542265;6.998606051362839e-11;1.6448679138594102e-09;14.7126214928218
82328;2567020;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP36083619;SNHG8;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:100093630;NCBI:23543;0.3534;CLIP;eCLIP;;3070;ENSG00000269893;-2.44848407009223;2.11062542825147;-6.44138973928252;1.54274347761572e-07;1.46178419151562e-06;7.06107593248584
82329;2567021;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP36083687;SNHG9;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:735301;NCBI:23543;0.3534;CLIP;eCLIP;;1977;ENSG00000255198;-2.03571474450123;-0.289522954780004;-5.33342680330677;4.92258354067927e-06;3.1366149881224e-05;3.63934942224914
82330;2566692;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635922;MALAT1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:378938;NCBI:23543;0.4485;CLIP;eCLIP//iCLIP;;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
82333;2566708;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635941;MIR17HG;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:407975;NCBI:23543;0.3534;CLIP;eCLIP;;215;ENSG00000215417;-1.84534139091266;0.99398029655203;-5.74834557141758;1.34549165469835e-06;9.96563977344356e-06;4.91812246599078
82334;2566615;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP35306834;LINC00877;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:285286;NCBI:23543;0.2318;CLIP;;;1376;ENSG00000241163;-1.69840444479095;2.86984243406203;-4.54358670988472;5.65290056053386e-05;0.0002874847048975;1.24722906378739
82335;2566608;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33717426;LINC00665;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100506930;NCBI:23543;0.4115;CLIP;eCLIP//iCLIP;Scan pipeline widely used MATCH algorithm;946;ENSG00000232677;-2.48408296009301;0.195874356526333;-6.26477681548624;2.67587339187264e-07;2.41859696100483e-06;6.51542954889168
82337;2566625;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP35309582;LINC00987;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:100499405;NCBI:23543;0.2318;CLIP;;;1261;ENSG00000237248;-3.46282475448961;0.310305584508075;-11.1419924664087;2.0260924607418999e-13;1.465894067114e-11;20.5188563952457
82338;2566600;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33653986;LINC00641;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:283624;NCBI:23543;0.3948;CLIP;eCLIP//iCLIP;;2187;ENSG00000258441;-2.4314494810184;2.79613644294889;-10.5793296873087;8.88690222059781e-13;4.58356201260104e-11;19.0522092280278
82341;2566606;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP35304366;LINC00663;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:284440;NCBI:23543;0.2318;CLIP;;;2849;ENSG00000266904;-2.2313825534385;0.177789980721914;-7.36614196503185;8.8949436262262e-09;1.15496999492388e-07;9.89355661048934
82342;2566607;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33609823;LINC00664;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:400680;NCBI:23543;0.3375;CLIP;iCLIP;;3025;ENSG00000268658;-1.69033152220746;-1.35968632838524;-4.01011472894051;0.0002806609498888;0.0012048373634516;-0.307957581748415
82352;2566838;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08636035;PVT1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:5820;NCBI:23543;0.3534;CLIP;eCLIP;;1653;ENSG00000249859;-2.94835528412177;3.44033601704875;-13.2423529425615;1.1556977876688e-15;4.42001872065694e-13;25.6256393463927
82353;2566847;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP33651647;RBFADN;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100506070;NCBI:23543;0.4104;CLIP;eCLIP//iCLIP;;2585;ENSG00000261126;-1.55643035769149;-1.35961443816084;-5.25638895086853;6.25906465106392e-06;3.89524925843579e-05;3.4030320245472
82372;2567173;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635976;SRP14-AS1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100131089;NCBI:23543;0.3534;CLIP;eCLIP;;1556;ENSG00000248508;-2.19894713477944;0.563780192006873;-7.86439606590049;1.9697654311136e-09;3.13894059420262e-08;11.3925225023124
82422;2566438;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP34730149;DISC1FP1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:101929222;NCBI:23543;0.3534;CLIP;eCLIP;;2642;ENSG00000261645;-1.57960787827338;-2.09187619416356;-5.74915221319155;1.34209915776998e-06;9.95804436814516e-06;4.92061532040349
82423;2566429;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP34710070;DANCR;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:57291;NCBI:23543;0.3534;CLIP;eCLIP;;493;ENSG00000226950;-1.97490458175396;2.8150326492749;-6.0781695760482;4.79377709969811e-07;4.02543318531536e-06;5.93825752661623
82426;2566548;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08636133;JPX;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:554203;NCBI:23543;0.4104;CLIP;eCLIP//iCLIP;;374;ENSG00000225470;-1.81667140678558;3.58380683530008;-7.33868036440905;9.67227303315251e-09;1.24819793406358e-07;9.810288704289
82429;2566583;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP35296714;LINC00304;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:283860;NCBI:23543;0.2318;CLIP;;;58;ENSG00000180422;-3.06674518179041;-0.818802421766533;-9.46647314587236;1.8679337442409397e-11;5.653523210087501e-10;16.0263356520216
82435;2566461;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP34814105;EPB41L4A-AS1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:114915;NCBI:23543;0.3534;CLIP;eCLIP;;285;ENSG00000224032;-2.55110776467953;0.623872226190378;-8.55111286415612;2.57565840171701e-10;5.081461628800851e-09;13.4163564845539
82437;2566493;RBFOX2;O43251;RNA binding protein fox-1 homolog 2;Cytoplasm (ECO:0000250);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Ugur et al., 2023";19.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);Fox-1_C(Calcitonin gene-related peptide regulator C terminal,PF12414)";390;;RP08635938;GAS5;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:60674;NCBI:23543;0.3788;CLIP;eCLIP;Scan pipeline widely used MATCH algorithm;1098;ENSG00000234741;-2.56041864444156;3.87237361491495;-7.93865419283863;1.5767911812111202e-09;2.58115194527439e-08;11.6138519668715
82460;2658681;RNPS1;Q15287;RNA-binding protein with serine-rich domain 1;;Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011; Ugur et al., 2023";89.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);305;"ASAP splicing-associated complex,CPX-2256,ECO:0000353(physical interaction evidence used in manual assertion);PSAP splicing-associated complex,CPX-2257,ECO:0000353(physical interaction evidence used in manual assertion)";RP10400026;MALAT1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:378938;NCBI:10921;0.2484;RT-PCR//Filter trap assay//Western blot//FISH//ICC;;;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
82490;2713102;SF1;Q15637;Splicing factor 1 (BBP) (mBBP);;Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011; Ugur et al., 2023";235.0;"SF1-HH(Splicing factor 1 helix-hairpin domain,PF16275);KH_1_3(PF22675);zf-CCHC(Zinc knuckle,PF00098)";639;SF1-U2AF65 splicing factor complex,CPX-1074,ECO:0000353(physical interaction evidence used in manual assertion);RP36083392;SNHG5;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:387066;NCBI:7536;0.2531;CLIP;;;132;ENSG00000203875;-2.79357818092896;3.17229546572489;-7.92087451041262;1.6629897857665301e-09;2.70123476012347e-08;11.5609108469976
82683;3136;ACIN1;Q9UKV3;Apoptotic chromatin condensation inducer in the nucleus (Acinus);;Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Itzhak et al., 2016; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011; Ugur et al., 2023";118.0;SAP(SAP domain,PF02037);1341;ASAP splicing-associated complex,CPX-2256,ECO:0000353(physical interaction evidence used in manual assertion);RP33675589;SNHG3;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:8420;NCBI:22985;0.2083;CLIP;iCLIP;;1404;ENSG00000242125;-1.66215020983997;3.80442253035105;-6.53607722997152;1.14898325278424e-07;1.11634469849037e-06;7.35322044661673
